SLICES,formation_energy_per_atom,band_gap,crystal_system
+ v b OOO c OOO d OOO e OOO o La La La Ga 0 2 -oo 0 2 -+o 0 2 ooo 0 2 o+o 0 1 -oo 0 1 -o+ 0 1 ooo 0 1 oo+ 0 3 ooo 0 3 oo+ 0 3 o+o 0 3 o++ 1 3 ooo 1 3 o+o 1 3 +oo 1 3 ++o 1 2 oo- 1 2 ooo 1 2 o+- 1 2 o+o 2 3 ooo 2 3 oo+ 2 3 +oo 2 3 +o+ ,-0.2622229831250005,0.0,cubic
o w b OOO m OOO c OOO o Ag Ag Hg I I I I 0 6 o-o 0 5 ooo 0 3 o-o 0 4 ooo 1 4 -oo 1 3 -oo 1 5 ooo 1 6 ooo 2 3 --o 2 4 -o- 2 6 o-- 2 5 ooo ,-0.5145419697619048,1.5935,tetragonal
+ w a ECC n OOO e OOO o Nb Nb Nb Nb Nb Nb Zn Zn Zn Zn Zn Zn Zn 0 4 ooo 0 4 +oo 0 4 o+o 0 9 ooo 0 5 ooo 0 5 o+o 0 5 +oo 0 11 o+o 0 1 o+o 0 1 +oo 0 1 ++o 0 8 ooo 0 12 +oo 0 10 ++o 0 7 ooo 1 10 ooo 1 5 o-o 1 5 -oo 1 5 ooo 1 7 --o 1 4 -oo 1 4 o-o 1 4 ooo 1 9 -oo 1 11 ooo 1 8 o-o 1 12 ooo 2 3 oo- 2 3 +o- 2 3 o+- 2 12 ooo 2 12 +oo 2 11 ooo 2 11 o+o 2 4 ooo 2 6 o+o 2 6 +oo 2 6 ++o 2 8 oo- 2 10 o+o 2 10 +oo 2 9 oo- 2 7 oo- 3 6 oo+ 3 6 o++ 3 6 +o+ 3 8 o-o 3 8 ooo 3 10 oo+ 3 9 -oo 3 9 ooo 3 7 -oo 3 7 o-o 3 12 oo+ 3 11 oo+ 3 5 ooo 4 11 ooo 4 11 o+o 4 5 ooo 4 10 o+o 4 10 +oo 4 12 ooo 4 12 +oo 5 8 o-o 5 8 ooo 5 9 -oo 5 9 ooo 5 7 -oo 5 7 o-o 6 7 --- 6 12 o-o 6 11 -oo 6 8 o-- 6 9 -o- 6 10 ooo 7 9 ooo 7 9 o+o 7 8 ooo 7 8 +oo 8 9 -+o 8 9 ooo 10 12 o-o 10 12 ooo 10 11 -oo 10 11 ooo 11 12 ooo 11 12 +-o ,-0.1371375384615392,0.0,trigonal
+ w n OOO b OOO e OOO o Gd Co Co Co B B 0 2 --- 0 2 --o 0 2 oo- 0 2 ooo 0 4 --o 0 4 ooo 0 4 o-o 0 3 oo- 0 3 ooo 0 3 o-- 0 3 o-o 0 1 -o- 0 1 -oo 0 1 oo- 0 1 ooo 0 5 -oo 0 5 --o 0 5 ooo 0 0 oo+ 1 3 o-o 1 3 +oo 1 5 ooo 1 5 oo+ 1 2 ooo 1 2 o-o 1 4 o-o 1 4 o-+ 2 4 ooo 2 4 oo+ 2 3 ooo 2 3 +oo 2 5 ooo 2 5 oo+ 3 5 -oo 3 5 -o+ 3 4 ooo 3 4 oo+ ,-0.4663097138888877,0.0,hexagonal
+ x a DDO c OOO o Er Er Ga Ga Ni Ni 0 4 +oo 0 4 o+o 0 4 ++o 0 2 ooo 0 2 +oo 0 2 o+o 0 1 o+- 0 3 oo- 0 3 ooo 0 3 +oo 0 5 -o- 0 5 oo- 0 5 ooo 1 4 ooo 1 4 oo+ 1 4 +o+ 1 3 o-o 1 3 -oo 1 3 ooo 1 2 -oo 1 2 ooo 1 2 oo+ 1 5 --o 1 5 o-o 1 5 -oo 2 4 ooo 2 4 +oo 2 5 o-o 2 3 ooo 3 4 o+o 3 5 -oo 3 5 ooo 4 5 --- ,-0.6146446508333335,0.0,monoclinic
+ x a DDO c OOD o La La La La Cr Cr O O O O O O O O O O O O 0 13 ooo 0 16 oo+ 0 8 ooo 0 7 oo+ 0 14 +oo 0 14 o+o 0 12 ooo 0 6 oo+ 1 10 ooo 1 12 o-o 1 12 -oo 1 14 ooo 1 9 ooo 1 15 ooo 1 11 ooo 1 17 ooo 2 16 ooo 2 15 ooo 2 11 ooo 2 8 ooo 2 10 +oo 2 10 o+o 2 6 ooo 2 12 ooo 3 14 oo- 3 6 o-o 3 6 -oo 3 10 ooo 3 13 oo- 3 9 ooo 3 17 oo- 3 7 ooo 4 17 +-o 4 15 ooo 4 13 ooo 4 8 +-o 5 9 -+o 5 7 ooo 5 11 ooo 5 16 -+o 6 16 ooo 6 14 o+- 8 12 ooo 9 10 ooo 10 12 -oo 14 17 ooo ,-3.024001106666666,2.1601,monoclinic
o w b DOD c ODD d OOO o Bi Bi Bi Bi Pd Pd Pd Pd Se Se Se Se 0 5 -oo 0 8 -o+ 0 7 o++ 0 6 ooo 1 6 oo- 1 9 o+- 1 4 ooo 1 7 ++o 2 4 o-o 2 10 +-o 2 7 +o+ 2 5 ooo 3 5 -oo 3 4 o-o 3 6 oo- 3 11 ooo 4 10 ooo 4 9 o+o 4 11 ooo 5 8 ooo 5 11 ooo 5 10 +oo 6 9 ooo 6 8 oo+ 6 11 ooo 7 8 -oo 7 10 o-o 7 9 oo- ,-0.5308472799479164,0.0,cubic
+ x n OOO e OOO o Sr Cd Cd Sb Sb 0 4 --- 0 4 -o- 0 4 oo- 0 1 --- 0 1 o-- 0 1 oo- 0 3 --o 0 3 o-o 0 3 ooo 0 2 --o 0 2 -oo 0 2 ooo 1 2 -oo 1 2 ooo 1 2 o+o 1 4 -oo 1 4 ooo 1 4 o+o 1 3 ooo 2 3 o-o 2 3 ooo 2 3 +oo 2 4 ooo ,-0.5831727413333336,0.0,trigonal
+ w b OOO g DDD c DDD o Zr Zr O O O O 0 4 --o 0 4 --+ 0 5 -oo 0 2 o-o 0 3 ooo 0 3 oo+ 1 3 ooo 1 2 oo- 1 2 ooo 1 5 oo- 1 5 ooo 1 4 ooo ,-3.763173053333333,3.4361,tetragonal
o u a DDD b DDD g ODB c DOF h ODB + OBZ Tm Tm P P O O O O O O O O 0 8 -o- 0 5 oo- 0 10 ooo 0 9 oo- 0 11 ooo 0 7 o+o 0 4 oo- 0 6 ooo 1 11 ooo 1 9 ooo 1 10 o-o 1 6 ooo 1 4 ooo 1 7 ooo 1 8 ooo 1 5 +oo 2 6 -oo 2 9 o+o 2 10 ooo 2 5 ooo 3 8 -o- 3 7 -oo 3 4 --- 3 11 ooo ,-3.521423718333333,5.9444,tetragonal
o s a ODD a DOD b ODD c DDO d OOO e FBF h BBB + ZZZ Gd Gd Ru Ru Ru Ru 0 1 ooo 0 1 oo+ 0 1 +oo 0 1 o+o 0 2 o-o 0 2 oo- 0 2 ooo 0 5 -oo 0 5 oo- 0 5 ooo 0 3 -oo 0 3 o-o 0 3 ooo 0 4 -oo 0 4 o-o 0 4 oo- 1 3 --o 1 3 -oo 1 3 o-o 1 4 --o 1 4 -o- 1 4 o-- 1 5 -o- 1 5 -oo 1 5 oo- 1 2 o-- 1 2 o-o 1 2 oo- 2 4 -oo 2 4 ooo 2 5 -+o 2 5 ooo 2 3 -o+ 2 3 ooo 3 5 ooo 3 5 o+- 3 4 oo- 3 4 ooo 4 5 ooo 4 5 o+o ,-0.2566533299999989,0.0,cubic
+ v b OOO c OOO d OOO e OOO o Ba Pa O O O 0 3 ooo 0 3 o+o 0 3 +oo 0 3 ++o 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 +o+ 0 4 ooo 0 4 oo+ 0 4 o+o 0 4 o++ 1 4 -oo 1 4 ooo 1 2 o-o 1 2 ooo 1 3 oo- 1 3 ooo ,-3.5698804210000006,0.0,cubic
+ w a DDD b ODO c ODO o U U Fe Fe Co Co 0 4 -o- 0 4 ooo 0 4 o+o 0 3 oo- 0 3 ooo 0 3 o+o 0 2 -oo 0 2 ooo 0 2 o++ 0 1 -o- 0 1 -+- 0 1 -+o 0 1 o+o 0 5 -+o 0 5 o+o 0 5 o++ 1 5 ooo 1 5 oo+ 1 5 +o+ 1 2 o-o 1 2 oo+ 1 2 +o+ 1 4 o-o 1 4 ooo 1 4 +o+ 1 3 +-o 1 3 +oo 1 3 +o+ 2 5 o+o 2 5 ooo 2 3 oo- 2 3 +oo 2 4 oo- 2 4 ooo 3 5 -oo 3 5 o++ 3 4 -oo 3 4 ooo 4 5 o++ 4 5 ooo ,-0.1701805833333338,0.0,orthorhombic
+ v a DDD b OOO g OOO c OOO o Sr Sr Sr Sr Cr Cr Cr O O O O O O O O O O 0 8 --- 0 8 -oo 0 8 o-o 0 8 oo+ 0 7 ooo 0 12 -o- 0 12 ooo 0 10 o-- 0 10 ooo 1 7 oo- 1 7 o+o 1 7 +oo 1 7 +++ 1 11 oo- 1 11 +oo 1 9 oo- 1 9 o+o 1 8 ooo 2 14 --- 2 14 -oo 2 14 o-o 2 14 oo+ 2 10 o-- 2 10 ooo 2 12 -o- 2 12 ooo 2 16 oo- 2 16 +oo 2 15 oo- 2 15 o+o 3 13 oo- 3 13 o+o 3 13 +oo 3 13 +++ 3 16 oo- 3 16 +oo 3 15 oo- 3 15 o+o 3 11 oo- 3 11 +oo 3 9 oo- 3 9 o+o 4 9 -o- 4 9 ooo 4 13 ooo 4 11 ooo 4 11 o-- 4 7 ooo 5 8 ooo 5 10 oo- 5 10 +oo 5 12 o+o 5 12 oo- 5 14 ooo 6 14 --o 6 15 -o- 6 15 ooo 6 16 ooo 6 16 o-- 6 13 ooo ,-2.641384358039216,0.0,tetragonal
o v a ODD a DOD b OOO j BBB o Pb Pb Cl Cl Cl Cl O O O O O O O O O O O O 0 7 oo- 0 12 o-o 0 15 ooo 0 10 ooo 0 6 +-o 0 14 ooo 0 13 +o- 0 11 ooo 1 14 ooo 1 13 +oo 1 12 ooo 1 17 ooo 1 8 +oo 1 9 +oo 1 15 +oo 1 16 ooo 2 15 oo+ 2 6 oo+ 2 17 ooo 3 16 ooo 3 7 o+o 3 14 o+o 4 13 ooo 4 8 oo+ 4 10 ooo 5 11 ooo 5 9 o+o 5 12 ooo ,-0.7205506644444447,4.3425,orthorhombic
+ x b DOD c ODO o Y Y Y Y Cu Cu Cu Cu 0 6 -oo 0 6 ooo 0 7 -oo 0 7 ooo 0 4 o-o 0 4 ooo 0 5 oo+ 1 6 -oo 1 6 ooo 1 7 -o- 1 7 oo- 1 5 o-o 1 5 ooo 1 4 o-o 2 5 ooo 2 5 +oo 2 4 ooo 2 4 +oo 2 7 oo- 2 6 ooo 2 6 o+o 3 5 oo+ 3 5 +o+ 3 4 ooo 3 4 +oo 3 7 ooo 3 7 o+o 3 6 o+o 4 6 -+o 4 6 o+o 5 7 -o- 5 7 oo- ,-0.2585621883333333,0.0,orthorhombic
o v a DDD b DDD g ODB h ODB + OYZ Li Li Li Li Li Li Li Li Si Si Si Si Si Si Si Si 0 9 --o 0 12 ooo 0 8 --o 0 8 ooo 0 11 ooo 0 1 ooo 0 10 ooo 0 2 ooo 0 13 o-o 0 3 o-o 0 14 ooo 0 5 ooo 0 6 +oo 0 4 ooo 1 2 oo- 1 11 ooo 1 9 --o 1 9 ooo 1 15 ooo 1 7 ooo 1 10 ooo 1 3 ooo 1 12 oo- 1 5 ooo 1 13 o-o 1 4 oo- 1 8 ooo 2 3 --o 2 14 -oo 2 10 --o 2 10 ooo 2 11 ooo 2 6 ooo 2 15 oo+ 2 7 oo+ 2 9 --o 2 8 --o 2 12 ooo 2 4 ooo 3 15 ooo 3 13 ooo 3 11 ooo 3 11 ++o 3 5 o+o 3 6 ++o 3 14 o+o 3 9 ooo 3 7 ooo 3 10 ooo 3 8 ooo 4 12 ooo 4 12 ++o 4 10 ooo 4 9 oo+ 4 7 oo+ 4 6 +oo 4 14 ooo 4 15 +o+ 4 5 oo+ 4 8 ooo 4 13 +o+ 5 12 oo- 5 13 o-o 5 13 +oo 5 9 ooo 5 8 ooo 5 14 oo- 5 7 o-o 5 11 +oo 5 15 +oo 5 6 +oo 6 14 -oo 6 14 o+o 6 8 -oo 6 12 o+o 6 13 oo+ 6 11 ooo 6 15 oo+ 6 10 ooo 6 7 oo+ 7 15 ooo 7 15 ++o 7 14 o+- 7 12 o+- 7 13 ooo 7 10 oo- 7 11 ++o 7 9 ooo 8 10 ooo 8 9 ooo 8 12 ++o 9 11 ++o 9 13 +oo 10 11 ooo 10 14 o+o 11 15 ooo 12 13 o-+ 12 14 ooo 13 15 ooo 14 15 +o+ ,-0.1620747760416665,0.0,tetragonal
+ w b OOO g OOO c OOO o Pr Pr Pr Mg Al Al 0 3 ooo 0 3 o+o 0 3 +oo 0 3 ++o 0 4 ooo 0 4 o+o 0 4 +oo 0 4 ++o 0 0 +oo 0 0 o+o 0 1 ooo 1 4 ooo 1 4 o+o 1 4 +oo 1 4 ++o 1 5 ooo 1 5 o+o 1 5 +oo 1 5 ++o 1 1 +oo 1 1 o+o 1 2 ooo 2 5 ooo 2 5 o+o 2 5 +oo 2 5 ++o 2 3 oo+ 2 3 o++ 2 3 +o+ 2 3 +++ 2 2 +oo 2 2 o+o 3 3 +oo 3 3 o+o 3 5 oo- 3 4 ooo 4 4 +oo 4 4 o+o 5 5 +oo 5 5 o+o ,-0.2625691524999999,0.0,tetragonal
+ y n OOO o Ba Al Al Si Si O O O O O O O O 0 8 --- 0 8 oo- 0 7 --- 0 7 o-- 0 11 --o 0 11 ooo 0 9 oo- 0 9 o-- 0 12 -oo 0 12 --o 0 10 -oo 0 10 ooo 1 8 ooo 1 7 o-o 1 5 ooo 1 9 +oo 2 12 -oo 2 10 o+o 2 11 ooo 2 6 ooo 3 10 ooo 3 11 ooo 3 12 ooo 3 5 ooo 4 9 ooo 4 8 ooo 4 6 ooo 4 7 ooo ,-3.4496475107692315,4.944,trigonal
o w b OOO m OOO j OOO o Zr Zr Sb Sb Sb Pd 0 3 o-o 0 3 ooo 0 3 +-o 0 3 +oo 0 4 oo+ 0 4 +o+ 0 5 o-+ 0 5 oo+ 0 2 ooo 1 2 -oo 1 2 -+o 1 2 ooo 1 2 o+o 1 5 -oo 1 5 ooo 1 4 ooo 1 4 o+o 1 3 ooo 2 3 o-o 2 3 ooo 2 3 +-o 2 3 +oo 4 5 --o 4 5 -oo 4 5 o-o 4 5 ooo ,-0.6966807283333338,0.0,tetragonal
o z o Ba Ba Ba Ba Co Co Co Co O O O O O O O O O O O O 0 18 ooo 0 19 ooo 0 12 o-o 0 12 ooo 0 14 -oo 0 14 ooo 0 8 -oo 0 8 o-o 0 17 ooo 0 10 ooo 0 11 ooo 0 16 ooo 0 7 ooo 1 19 oo- 1 18 ooo 1 13 o-o 1 13 ooo 1 15 -oo 1 15 ooo 1 17 oo- 1 9 -o- 1 9 o-- 1 11 oo- 1 5 oo- 1 10 ooo 1 16 ooo 2 15 ooo 2 10 ooo 2 10 o+o 2 16 ooo 2 16 +oo 2 13 ooo 2 18 o+o 2 18 +oo 2 12 ooo 2 7 ooo 2 14 ooo 2 9 oo- 2 8 ooo 3 11 ooo 3 11 o+o 3 15 oo+ 3 5 ooo 3 17 ooo 3 17 +oo 3 12 ooo 3 19 o+o 3 19 +oo 3 13 oo+ 3 14 ooo 3 8 ooo 3 9 ooo 4 8 -oo 4 17 ooo 4 11 -+o 4 12 ooo 4 14 -+o 4 19 o+o 5 9 o-o 5 11 ooo 5 17 +-o 5 13 +-+ 5 19 +oo 5 15 oo+ 6 9 o-- 6 10 ooo 6 13 +-o 6 16 +-o 6 15 ooo 6 18 +oo 7 16 ooo 7 8 -oo 7 10 -+o 7 14 -+o 7 12 ooo 7 18 o+o ,-2.051823424,1.1424000000000003,triclinic
+ x n OOO e OOO o Li Zr Se Se 0 3 --o 0 3 ooo 0 3 o-o 0 2 -oo 0 2 --o 0 2 ooo 1 3 --o 1 3 ooo 1 3 o-o 1 2 -o- 1 2 --- 1 2 oo- ,-1.5925949670052084,0.0,trigonal
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Pm In Pt Pt 0 3 ooo 0 3 oo+ 0 3 +oo 0 3 o+o 0 1 oo+ 0 1 o+o 0 1 o++ 0 1 +oo 0 1 +o+ 0 1 ++o 0 2 -oo 0 2 o-o 0 2 oo- 0 2 ooo 1 2 --- 1 2 --o 1 2 o-- 1 2 -o- 1 3 -oo 1 3 o-o 1 3 oo- 1 3 ooo 2 3 oo+ 2 3 o+o 2 3 o++ 2 3 +oo 2 3 +o+ 2 3 ++o ,-0.8165784718750002,0.0,cubic
+ y c OOO o Mn Mn Mn Mn Mn Mn O O O O O O O O O O O O 0 8 o-o 0 8 +-o 0 9 ooo 0 9 +oo 0 10 o-o 0 11 ooo 1 10 -oo 1 10 ooo 1 7 -+o 1 7 o+o 1 12 ooo 1 9 o+o 2 6 --o 2 6 o-o 2 11 -oo 2 11 ooo 2 8 o-o 2 13 ooo 3 15 -oo 3 15 ooo 3 14 -o- 3 14 oo- 3 16 oo- 3 17 ooo 4 13 oo+ 4 13 +o+ 4 16 ooo 4 16 +oo 4 7 ooo 4 15 oo+ 5 17 ooo 5 17 +oo 5 12 oo- 5 12 +o- 5 14 oo- 5 6 ooo ,-1.79941547375479,0.9838,monoclinic
+ x a DDO c OOD o Eu Eu Eu Eu Eu Eu Al Al Al Al P P P P P P P P 0 14 -oo 0 13 -+o 0 9 -oo 0 10 ooo 0 10 oo+ 0 4 ooo 0 16 ooo 0 8 ooo 0 11 ooo 1 10 oo+ 1 12 -+o 1 17 ooo 1 11 ooo 1 11 oo+ 1 9 ooo 1 4 oo+ 1 8 o+o 1 15 o++ 2 13 ooo 2 14 ooo 2 6 ooo 2 12 oo- 2 12 ooo 2 5 ooo 2 7 +oo 2 11 +-o 2 16 +oo 3 17 o-- 3 6 o-o 3 13 oo- 3 13 ooo 3 5 oo- 3 15 ooo 3 7 ooo 3 10 +-o 3 12 oo- 4 15 ooo 4 8 oo- 4 16 ooo 4 7 ooo 4 10 ooo 4 11 ooo 4 6 ooo 4 14 ooo 4 17 oo- 4 9 ooo 5 7 ooo 5 15 oo+ 5 16 ooo 5 8 ooo 5 13 ooo 5 12 ooo 5 14 ooo 5 9 ooo 5 6 oo+ 5 17 ooo 6 14 ooo 6 17 oo- 6 12 oo- 6 10 +oo 7 11 o-o 7 16 ooo 7 13 ooo 7 15 ooo 8 12 -oo 8 10 oo+ 8 15 oo+ 8 16 ooo 9 17 ooo 9 11 ooo 9 14 ooo 9 13 o+o ,-1.0114762187037027,0.0231000000000003,monoclinic
+ v a DDD b OOO g OOO c OOO o K K K K Cu Cu Cu Cu O O O O 0 11 ooo 0 9 o-o 0 9 +oo 0 8 ooo 1 10 ooo 1 10 ++o 1 11 o+o 1 8 o+o 2 10 ooo 2 8 -oo 2 8 o+o 2 9 ooo 3 11 ooo 3 11 ++o 3 10 +oo 3 9 +oo 4 10 ooo 4 11 ooo 5 8 oo- 5 10 +oo 6 8 o+o 6 9 +oo 7 9 oo- 7 11 o+o ,-1.2247965501666662,1.3559,tetragonal
o w a ODD b OOO j OOO o Mn Mn Mn Mn Mn Fe Fe Fe Fe Fe Si Si Si Si Si Si 0 8 oo- 0 2 oo- 0 2 ooo 0 10 ooo 0 5 ooo 0 1 ooo 0 7 +o- 0 14 oo- 0 14 ooo 0 11 +oo 0 6 +oo 0 4 +o- 0 4 +oo 0 12 ++o 0 9 ++o 1 7 oo- 1 6 ooo 1 8 o+- 1 15 oo- 1 15 ooo 1 12 o+o 1 5 o+o 1 2 oo- 1 2 ooo 1 10 ooo 1 3 o+- 1 3 o+o 1 11 ++o 1 9 ++o 2 10 ooo 2 10 oo+ 2 6 ooo 2 13 ooo 2 7 ooo 2 15 ooo 2 5 ooo 2 14 ooo 2 8 ooo 2 4 +oo 2 3 o+o 3 15 o-o 3 11 +oo 3 11 +o+ 3 5 ooo 3 14 ooo 3 8 ooo 3 4 +-o 3 6 +oo 3 9 +oo 3 9 +o+ 3 13 +oo 3 7 +oo 4 14 -oo 4 9 o+o 4 9 o++ 4 13 o+o 4 6 ooo 4 7 ooo 4 12 o+o 4 12 o++ 4 5 o+o 4 8 o+o 4 15 ooo 5 12 ooo 5 10 ooo 5 13 ooo 5 15 o-o 5 11 +oo 5 8 oo- 5 8 ooo 5 14 ooo 5 9 ooo 6 11 ooo 6 14 -oo 6 12 o+o 6 10 ooo 6 13 ooo 6 7 oo- 6 7 ooo 6 15 ooo 6 9 ooo 7 14 -oo 7 11 oo+ 7 12 o++ 7 13 ooo 7 10 oo+ 7 15 ooo 7 9 oo+ 8 12 oo+ 8 13 ooo 8 10 oo+ 8 15 o-o 8 14 ooo 8 11 +o+ 8 9 oo+ 9 11 ooo 9 12 ooo 9 13 oo- 9 13 ooo 9 10 ooo 10 13 oo- 10 13 ooo 11 14 -o- 11 14 -oo 12 15 o-- 12 15 o-o ,-0.3489687568534485,0.0,orthorhombic
o u a ODD a DOD b OOO c OOO h BBB + ZZZ Y Y B B B B Ir Ir Ir Ir 0 9 +oo 0 9 o++ 0 3 ooo 0 3 o+o 0 7 +oo 0 7 o+o 0 4 o+o 0 4 o++ 0 4 +oo 0 2 o++ 0 2 +oo 0 2 +o+ 0 5 oo+ 0 5 +oo 0 6 +oo 0 6 o++ 0 8 ooo 0 8 oo+ 1 6 ooo 1 6 oo+ 1 4 ooo 1 4 o+o 1 8 o-o 1 8 -o+ 1 2 oo+ 1 2 +oo 1 5 ooo 1 5 oo+ 1 5 +-o 1 3 -+o 1 3 oo- 1 3 ooo 1 7 +o- 1 7 o+o 1 9 +oo 1 9 o+o 2 7 oo- 2 9 ooo 2 6 ooo 2 8 -oo 3 8 o-+ 3 6 oo+ 3 9 +oo 3 7 +oo 4 9 ooo 4 7 ooo 4 8 o-o 4 6 ooo 5 6 ooo 5 8 -oo 5 7 o+- 5 9 o+o ,-0.7436483850000002,0.0,orthorhombic
o t a ODD a DOD b OOO c OOO d OOO l OOO o Tb Bi Pd 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 o+o 0 1 oo+ 0 1 o+o 0 1 o++ 0 1 +oo 0 1 +o+ 0 1 ++o 1 2 -oo 1 2 o-o 1 2 oo- 1 2 ooo ,-0.9464781233333333,0.0,cubic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Ca Pr Rh Rh 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 o+o 0 1 oo+ 0 1 o+o 0 1 o++ 0 1 +oo 0 1 +o+ 0 1 ++o 0 3 -oo 0 3 o-o 0 3 oo- 0 3 ooo 1 3 --- 1 3 --o 1 3 o-- 1 3 -o- 1 2 -oo 1 2 o-o 1 2 oo- 1 2 ooo 2 3 --o 2 3 -o- 2 3 -oo 2 3 o-- 2 3 o-o 2 3 oo- ,-0.4853750837500001,0.0,cubic
o w n OOE b OOO e OOE o Pr Pr Pr B B B Pt Pt Pt Pt Pt Pt 0 10 o-o 0 4 o-o 0 4 +oo 0 8 --o 0 8 ooo 0 8 o-o 0 9 ooo 0 5 ooo 0 5 o-o 0 6 ooo 0 6 o-o 0 6 +oo 0 7 o-o 0 11 ooo 1 3 -oo 1 3 o+o 1 9 -oo 1 9 o+o 1 9 ooo 1 10 oo- 1 8 -oo 1 7 -oo 1 7 --o 1 7 ooo 1 5 -oo 1 5 ooo 1 11 -o- 1 6 ooo 2 6 ooo 2 9 oo+ 2 10 o-o 2 10 ooo 2 10 +oo 2 11 -oo 2 11 ooo 2 11 o+o 2 4 ooo 2 4 +oo 2 3 o++ 2 3 oo+ 2 8 ooo 2 7 oo+ 3 10 o-- 3 9 ooo 3 7 o-o 3 11 oo- 4 8 -oo 4 10 ooo 4 6 ooo 4 11 -oo 5 9 ooo 5 6 ooo 5 7 ooo 5 8 ooo ,-0.9044483943749988,0.0,hexagonal
o v a DDD b OOO g OOO c OOO o Mn Co Sn Sn Sn Sn 0 4 o-- 0 4 +oo 0 2 -o- 0 2 oo- 0 1 ooo 0 1 ++o 0 5 oo- 0 5 ooo 0 3 o+o 0 3 ooo 1 5 --- 1 5 ooo 1 2 -o- 1 2 --- 1 3 -oo 1 3 ooo 1 4 o-- 1 4 o-o 2 3 ooo 2 3 oo+ 2 3 +++ 2 5 o-o 2 5 ooo 2 5 +oo 2 5 +o+ 2 4 o-o 2 4 +oo 2 4 +o+ 2 4 +-o 3 4 o-- 3 4 o-o 3 4 +-o 3 4 +oo 3 5 ooo 3 5 o-- 3 5 o-o 3 5 +oo 4 5 -oo 4 5 o+o 4 5 ooo ,-0.0155676954885054,0.0,tetragonal
o w a ECC n OOO k OOO o Ag Pd Pd Au 0 2 +o+ 0 2 o++ 0 2 ++o 0 3 oo+ 0 3 +oo 0 3 o+o 0 0 o+- 0 0 +-o 0 0 +o- 1 3 o-o 1 3 -oo 1 3 oo- 1 2 oo+ 1 2 +oo 1 2 o+o 1 1 o+- 1 1 +-o 1 1 +o- 2 2 o+- 2 2 +-o 2 2 +o- 3 3 o+- 3 3 +-o 3 3 +o- ,-0.0556245116666662,0.0,trigonal
+ x n OOO b OOD o U U Br Br Br Br Br Br 0 4 ooo 0 4 oo+ 0 6 o-o 0 2 ooo 0 7 ooo 0 7 oo+ 0 3 ooo 0 3 oo+ 0 5 +oo 1 5 oo- 1 5 ooo 1 3 -oo 1 6 oo- 1 6 ooo 1 4 ooo 1 2 oo- 1 2 ooo 1 7 o+o 2 4 ooo 2 4 oo+ 2 5 ooo 2 7 o+o 2 7 o++ 2 6 ooo 2 3 ooo 2 3 oo+ 3 4 ooo 3 5 +o- 3 5 +oo 3 7 ooo 3 6 +o- 3 6 +oo 4 5 oo- 4 5 ooo 4 6 o-- 4 6 o-o 4 7 ooo 5 7 -oo 5 7 -o+ 5 6 ooo 6 7 o+o 6 7 o++ ,-1.6926946643749998,0.0,hexagonal
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Ho 0 0 o+o 0 0 o+- 0 0 +oo 0 0 +-o 0 0 +o- 0 0 oo+ ,0.0236589199999999,0.0,cubic
+ x b DOD c ODO o Pr Pr Pr Pr Ag Ag Ag Ag As As As As As As As As 0 15 -oo 0 15 ooo 0 10 -oo 0 10 -+o 0 10 ooo 0 10 o+o 0 6 -oo 0 6 ooo 0 12 ooo 0 12 o+o 0 7 ooo 0 7 o+o 1 4 ooo 1 4 +oo 1 11 o-o 1 11 ooo 1 11 +-o 1 11 +oo 1 12 ooo 1 12 +oo 1 5 o-o 1 5 ooo 1 15 o-o 1 15 ooo 2 8 o-o 2 8 ooo 2 8 +-o 2 8 +oo 2 13 oo+ 2 13 +o+ 2 7 ooo 2 7 +oo 2 6 o-o 2 6 ooo 2 14 o-o 2 14 ooo 3 9 -oo 3 9 -+o 3 9 ooo 3 9 o+o 3 5 -oo 3 5 ooo 3 14 -o- 3 14 oo- 3 13 ooo 3 13 o+o 3 4 ooo 3 4 o+o 4 9 -oo 4 9 ooo 4 5 --o 4 5 -oo 4 5 o-o 4 5 ooo 4 11 o-o 4 11 ooo 5 11 ooo 5 11 +oo 5 9 ooo 5 9 o+o 6 7 ooo 6 7 o+o 6 7 +oo 6 7 ++o 6 8 ooo 6 8 +oo 6 10 ooo 6 10 o+o 7 10 -oo 7 10 ooo 7 8 o-o 7 8 ooo 12 15 --o 12 15 -oo 12 15 o-o 12 15 ooo 13 14 --- 13 14 -o- 13 14 o-- 13 14 oo- ,-0.7729185841666668,0.0,orthorhombic
